kode_desa_kelurahan,kode_kecamatan,kode_kabupaten_kota,kode_provinsi,nama_desa_kelurahan
35.03.06.2001,35.03.06,35.03,35,Kayen
35.03.06.2002,35.03.06,35.03,35,Jati
35.03.06.2003,35.03.06,35.03,35,Karangan
35.03.06.2004,35.03.06,35.03,35,Kerjo
35.03.06.2005,35.03.06,35.03,35,Kedungsigit
35.03.06.2006,35.03.06,35.03,35,Salamrejo
35.03.06.2007,35.03.06,35.03,35,Sukowetan
35.03.06.2008,35.03.06,35.03,35,Ngentrong
35.03.06.2009,35.03.06,35.03,35,Sumber
35.03.06.2010,35.03.06,35.03,35,Buluagung
35.03.06.2011,35.03.06,35.03,35,Sumberingin
35.03.06.2012,35.03.06,35.03,35,Jatiprahu
35.03.07.2001,35.03.07,35.03,35,Ngadimulyo
35.03.07.2002,35.03.07,35.03,35,Bogoran
35.03.07.2003,35.03.07,35.03,35,Timahan
35.03.07.2004,35.03.07,35.03,35,Bendoagung
35.03.07.2005,35.03.07,35.03,35,Karangrejo
35.03.07.2006,35.03.07,35.03,35,Sugihan
35.03.07.2007,35.03.07,35.03,35,Senden
35.03.08.2001,35.03.08,35.03,35,Karanggandu
35.03.08.2002,35.03.08,35.03,35,Sawahan
35.03.08.2003,35.03.08,35.03,35,Dukuh
35.03.08.2004,35.03.08,35.03,35,Pakel
35.03.08.2005,35.03.08,35.03,35,Margomulyo
35.03.08.2006,35.03.08,35.03,35,Ngembel
35.03.08.2007,35.03.08,35.03,35,Slawe
35.03.08.2008,35.03.08,35.03,35,Gemaharjo
35.03.08.2009,35.03.08,35.03,35,Watulimo
35.03.08.2010,35.03.08,35.03,35,Watuagung
35.03.08.2011,35.03.08,35.03,35,Prigi
35.03.08.2012,35.03.08,35.03,35,Tasikmadu
35.03.09.2001,35.03.09,35.03,35,Masaran
35.03.09.2002,35.03.09,35.03,35,Sengon
35.03.09.2003,35.03.09,35.03,35,Surenlor
35.03.09.2004,35.03.09,35.03,35,Sumurup
35.03.09.2005,35.03.09,35.03,35,Srabah
35.03.09.2006,35.03.09,35.03,35,Dompyong
35.03.09.2007,35.03.09,35.03,35,Depok
35.03.09.2008,35.03.09,35.03,35,Botoputih
35.03.10.2001,35.03.10,35.03,35,Ngrayung
35.03.10.2002,35.03.10,35.03,35,Wonorejo
35.03.10.2003,35.03.10,35.03,35,Sukorejo
35.03.10.2004,35.03.10,35.03,35,Wonoanti
35.03.10.2005,35.03.10,35.03,35,Jajar
35.03.10.2006,35.03.10,35.03,35,Gandusari
35.03.10.2007,35.03.10,35.03,35,Widoro
35.03.10.2008,35.03.10,35.03,35,Karanganyar
35.03.10.2009,35.03.10,35.03,35,Melis
35.03.10.2010,35.03.10,35.03,35,Krandegan
35.03.10.2011,35.03.10,35.03,35,Sukorame
35.03.11.1002,35.03.11,35.03,35,Tamanan
35.03.11.1003,35.03.11,35.03,35,Ngantru
35.03.11.1005,35.03.11,35.03,35,Kelutan
35.03.11.1006,35.03.11,35.03,35,Surodakan
35.03.11.1007,35.03.11,35.03,35,Sumbergedong
35.03.11.2001,35.03.11,35.03,35,Ngares
35.03.11.2004,35.03.11,35.03,35,Karangsoko
35.03.11.2008,35.03.11,35.03,35,Sambirejo
35.03.11.2009,35.03.11,35.03,35,Sumberdadi
35.03.11.2010,35.03.11,35.03,35,Rejowinangun
35.03.11.2011,35.03.11,35.03,35,Sukosari
35.03.11.2012,35.03.11,35.03,35,Parakan
35.03.11.2013,35.03.11,35.03,35,Dawuhan
35.03.12.2001,35.03.12,35.03,35,Wonocoyo
35.03.12.2002,35.03.12,35.03,35,Ngetal
35.03.12.2003,35.03.12,35.03,35,Ngadirenggo
35.03.12.2004,35.03.12,35.03,35,Pogalan
35.03.12.2005,35.03.12,35.03,35,Ngulankulon
35.03.12.2006,35.03.12,35.03,35,Bendorejo
35.03.12.2007,35.03.12,35.03,35,Gembleb
35.03.12.2008,35.03.12,35.03,35,Ngadirejo
35.03.12.2009,35.03.12,35.03,35,Ngulanwetan
35.03.12.2010,35.03.12,35.03,35,Kedunglurah
35.03.13.2001,35.03.13,35.03,35,Ngadisuko
35.03.13.2002,35.03.13,35.03,35,Gador
35.03.13.2003,35.03.13,35.03,35,Kendalrejo
35.03.13.2004,35.03.13,35.03,35,Semarum
35.03.13.2005,35.03.13,35.03,35,Sumberejo
35.03.13.2006,35.03.13,35.03,35,Durenan
35.03.13.2007,35.03.13,35.03,35,Pakis
35.03.13.2008,35.03.13,35.03,35,Pandean
35.03.13.2009,35.03.13,35.03,35,Panggungsari
35.03.13.2010,35.03.13,35.03,35,Sumbergayam
35.03.13.2011,35.03.13,35.03,35,Kamulan
35.03.13.2012,35.03.13,35.03,35,Malasan
35.03.13.2013,35.03.13,35.03,35,Baruharjo
35.03.13.2014,35.03.13,35.03,35,Karanganom
35.03.14.2001,35.03.14,35.03,35,Puru
35.03.14.2002,35.03.14,35.03,35,Wonokerto
35.03.14.2003,35.03.14,35.03,35,Nglebo
35.03.14.2004,35.03.14,35.03,35,Ngrandu
35.03.14.2005,35.03.14,35.03,35,Gamping
35.03.14.2006,35.03.14,35.03,35,Suruh
35.03.14.2007,35.03.14,35.03,35,Mlinjon
35.04.01.1001,35.04.01,35.04,35,Kedungsoko
35.04.01.1002,35.04.01,35.04,35,Tertek
35.04.01.1003,35.04.01,35.04,35,Karangwaru
35.04.01.1004,35.04.01,35.04,35,Tamanan
35.04.01.1005,35.04.01,35.04,35,Jepun
35.04.01.1006,35.04.01,35.04,35,Bago
35.04.01.1007,35.04.01,35.04,35,Kepatihan
35.04.01.1008,35.04.01,35.04,35,Kenayan
35.04.01.1009,35.04.01,35.04,35,Kampungdalem
35.04.01.1010,35.04.01,35.04,35,Kauman
35.04.01.1011,35.04.01,35.04,35,Kutoanyar
35.04.01.1012,35.04.01,35.04,35,Sembung
35.04.01.1013,35.04.01,35.04,35,Panggungrejo
35.04.01.1014,35.04.01,35.04,35,Botoran
35.04.02.2001,35.04.02,35.04,35,Wajak Kidul
35.04.02.2002,35.04.02,35.04,35,Sanggrahan
35.04.02.2003,35.04.02,35.04,35,Pucung Kidul
35.04.02.2004,35.04.02,35.04,35,Boyolangu
35.04.02.2005,35.04.02,35.04,35,Ngranti
35.04.02.2006,35.04.02,35.04,35,Kendalbulur
35.04.02.2007,35.04.02,35.04,35,Bono
35.04.02.2008,35.04.02,35.04,35,Waung
35.04.02.2009,35.04.02,35.04,35,Moyoketen
35.04.02.2010,35.04.02,35.04,35,Wajak Lor
35.04.02.2011,35.04.02,35.04,35,Karangrejo
35.04.02.2012,35.04.02,35.04,35,Kepuh
35.04.02.2013,35.04.02,35.04,35,Tanjungsari
35.04.02.2014,35.04.02,35.04,35,Serut
35.04.02.2015,35.04.02,35.04,35,Beji
35.04.02.2016,35.04.02,35.04,35,Sobontoro
35.04.02.2017,35.04.02,35.04,35,Gedangsewu
35.04.03.2001,35.04.03,35.04,35,Plosokandang
35.04.03.2002,35.04.03,35.04,35,Tunggulsari
35.04.03.2003,35.04.03,35.04,35,Ringinpitu
35.04.03.2004,35.04.03,35.04,35,Loderesan
35.04.03.2005,35.04.03,35.04,35,Bulusari
35.04.03.2006,35.04.03,35.04,35,Bangoan
35.04.03.2007,35.04.03,35.04,35,Boro
35.04.03.2008,35.04.03,35.04,35,Tapan
35.04.03.2009,35.04.03,35.04,35,Rejoagung
35.04.03.2010,35.04.03,35.04,35,Kedungwaru
35.04.03.2011,35.04.03,35.04,35,Plandaan
35.04.03.2012,35.04.03,35.04,35,Ketanon
35.04.03.2013,35.04.03,35.04,35,Tawangsari
35.04.03.2014,35.04.03,35.04,35,Mangunsari
35.04.03.2015,35.04.03,35.04,35,Winong
35.04.03.2016,35.04.03,35.04,35,Majan
35.04.03.2017,35.04.03,35.04,35,Simo
35.04.03.2018,35.04.03,35.04,35,Gendingan
35.04.03.2019,35.04.03,35.04,35,Ngujang
35.04.04.2001,35.04.04,35.04,35,Pakel
35.04.04.2002,35.04.04,35.04,35,Pucung Lor
35.04.04.2003,35.04.04,35.04,35,Srikaton
35.04.04.2004,35.04.04,35.04,35,Padangan
35.04.04.2005,35.04.04,35.04,35,Banjarsari
35.04.04.2006,35.04.04,35.04,35,Pulerejo
35.04.04.2007,35.04.04,35.04,35,Bendosari
35.04.04.2008,35.04.04,35.04,35,Ngantru
35.04.04.2009,35.04.04,35.04,35,Mojoagung
35.04.04.2010,35.04.04,35.04,35,Batokan
35.04.04.2011,35.04.04,35.04,35,Kepuhrejo
35.04.04.2012,35.04.04,35.04,35,Pojok
35.04.04.2013,35.04.04,35.04,35,Pinggirsari
35.04.05.2001,35.04.05,35.04,35,Bolorejo
35.04.05.2002,35.04.05,35.04,35,Kauman
35.04.05.2003,35.04.05,35.04,35,Balerejo
35.04.05.2004,35.04.05,35.04,35,Batangsaren
35.04.05.2005,35.04.05,35.04,35,Panggungrejo
35.04.05.2006,35.04.05,35.04,35,Kalangbret
35.04.05.2007,35.04.05,35.04,35,Sidorejo
35.04.05.2008,35.04.05,35.04,35,Mojosari
35.04.05.2009,35.04.05,35.04,35,Karanganom
35.04.05.2010,35.04.05,35.04,35,Pucangan
35.04.05.2011,35.04.05,35.04,35,Kates
35.04.05.2012,35.04.05,35.04,35,Banaran
35.04.05.2013,35.04.05,35.04,35,Jatimulyo
35.04.06.2001,35.04.06,35.04,35,Wonorejo
35.04.06.2002,35.04.06,35.04,35,Kedungcangkring
35.04.06.2003,35.04.06,35.04,35,Mulyosari
35.04.06.2004,35.04.06,35.04,35,Segawe
35.04.06.2005,35.04.06,35.04,35,Samar
35.04.06.2006,35.04.06,35.04,35,Penjor
35.04.06.2007,35.04.06,35.04,35,Pagerwojo
35.04.06.2008,35.04.06,35.04,35,Kradinan
35.04.06.2009,35.04.06,35.04,35,Sidomulyo
35.04.06.2010,35.04.06,35.04,35,Gondanggunung
35.04.06.2011,35.04.06,35.04,35,Gambiran
35.04.07.2001,35.04.07,35.04,35,Kedoyo
35.04.07.2002,35.04.07,35.04,35,Nglutung
35.04.07.2003,35.04.07,35.04,35,Talang
35.04.07.2004,35.04.07,35.04,35,Krosok
35.04.07.2005,35.04.07,35.04,35,Dono
35.04.07.2006,35.04.07,35.04,35,Tugu
35.04.07.2007,35.04.07,35.04,35,Picisan
35.04.07.2008,35.04.07,35.04,35,Nyawangan
35.04.07.2009,35.04.07,35.04,35,Sendang
35.04.07.2010,35.04.07,35.04,35,Nglurup
35.04.07.2011,35.04.07,35.04,35,Geger
35.04.08.2001,35.04.08,35.04,35,Bungur
35.04.08.2002,35.04.08,35.04,35,Babadan
35.04.08.2003,35.04.08,35.04,35,Sukowiyono
35.04.08.2004,35.04.08,35.04,35,Sembon
35.04.08.2005,35.04.08,35.04,35,Sukowidodo
35.04.08.2006,35.04.08,35.04,35,Tanjungsari
35.04.08.2007,35.04.08,35.04,35,Gedangan
35.04.08.2008,35.04.08,35.04,35,Sukodono
35.04.08.2009,35.04.08,35.04,35,Karangrejo
35.04.08.2010,35.04.08,35.04,35,Sukorejo
35.04.08.2011,35.04.08,35.04,35,Punjul
35.04.08.2012,35.04.08,35.04,35,Jeli
35.04.08.2013,35.04.08,35.04,35,Tulungrejo
35.04.09.2001,35.04.09,35.04,35,Kendal
35.04.09.2002,35.04.09,35.04,35,Tawing
35.04.09.2003,35.04.09,35.04,35,Gondosuli
35.04.09.2004,35.04.09,35.04,35,Dukuh
35.04.09.2005,35.04.09,35.04,35,Sepatan
35.04.09.2006,35.04.09,35.04,35,Macanbang
35.04.09.2007,35.04.09,35.04,35,Kiping
35.04.09.2008,35.04.09,35.04,35,Rejosari
35.04.09.2009,35.04.09,35.04,35,Bendo
35.04.09.2010,35.04.09,35.04,35,Ngrendeng
35.04.09.2011,35.04.09,35.04,35,Gondang
35.04.09.2012,35.04.09,35.04,35,Bendungan
35.04.09.2013,35.04.09,35.04,35,Notorejo
35.04.09.2014,35.04.09,35.04,35,Sidem
35.04.09.2015,35.04.09,35.04,35,Sidomulyo
35.04.09.2016,35.04.09,35.04,35,Blendis
35.04.09.2017,35.04.09,35.04,35,Mojoarum
35.04.09.2018,35.04.09,35.04,35,Tiudan
35.04.09.2019,35.04.09,35.04,35,Jarakan
35.04.09.2020,35.04.09,35.04,35,Wonokromo
35.04.10.2001,35.04.10,35.04,35,Sambidoplang
35.04.10.2002,35.04.10,35.04,35,Wates
35.04.10.2003,35.04.10,35.04,35,Mirigambar
35.04.10.2004,35.04.10,35.04,35,Trenceng
35.04.10.2005,35.04.10,35.04,35,Bendilwungu
35.04.10.2006,35.04.10,35.04,35,Sambijajar
35.04.10.2007,35.04.10,35.04,35,Podorejo
35.04.10.2008,35.04.10,35.04,35,Doroampel
35.04.10.2009,35.04.10,35.04,35,Junjung
35.04.10.2010,35.04.10,35.04,35,Tambakrejo
35.04.10.2011,35.04.10,35.04,35,Wonorejo
35.04.10.2012,35.04.10,35.04,35,Bendiljati Kulon
35.04.10.2013,35.04.10,35.04,35,Bendiljati Wetan
35.04.10.2014,35.04.10,35.04,35,Sumberdadi
35.04.10.2015,35.04.10,35.04,35,Jabalsari
35.04.10.2016,35.04.10,35.04,35,Sambirobyong
35.04.10.2017,35.04.10,35.04,35,Bukur
35.04.11.2001,35.04.11,35.04,35,Karangsono
35.04.11.2002,35.04.11,35.04,35,Samir
35.04.11.2003,35.04.11,35.04,35,Kacangan
35.04.11.2004,35.04.11,35.04,35,Selorejo
35.04.11.2005,35.04.11,35.04,35,Balesono
35.04.11.2006,35.04.11,35.04,35,Pandansari
35.04.11.2007,35.04.11,35.04,35,Sumberingin Kulon
35.04.11.2008,35.04.11,35.04,35,Sumberingin Kidul
35.04.11.2009,35.04.11,35.04,35,Kaliwungu
35.04.11.2010,35.04.11,35.04,35,Sumberejo Wetan
35.04.11.2011,35.04.11,35.04,35,Ngunut
35.04.11.2012,35.04.11,35.04,35,Kalangan
35.04.11.2013,35.04.11,35.04,35,Gilang
35.04.11.2014,35.04.11,35.04,35,Sumberejo Kulon
35.04.11.2015,35.04.11,35.04,35,Purworejo
35.04.11.2016,35.04.11,35.04,35,Kromasan
35.04.11.2017,35.04.11,35.04,35,Pulosari
35.04.11.2018,35.04.11,35.04,35,Pulotondo
35.04.12.2001,35.04.12,35.04,35,Pucanglaban
35.04.12.2002,35.04.12,35.04,35,Kalidawe
35.04.12.2003,35.04.12,35.04,35,Panggungkalak
35.04.12.2004,35.04.12,35.04,35,Kaligentong
35.04.12.2005,35.04.12,35.04,35,Sumberbendo
35.04.12.2006,35.04.12,35.04,35,Manding
35.04.12.2007,35.04.12,35.04,35,Panggunguni
35.04.12.2008,35.04.12,35.04,35,Sumberdadap
35.04.12.2009,35.04.12,35.04,35,Demuk
35.04.13.2001,35.04.13,35.04,35,Tenggur
35.04.13.2002,35.04.13,35.04,35,Panjerejo
35.04.13.2003,35.04.13,35.04,35,Karangsari
35.04.13.2004,35.04.13,35.04,35,Tugu
35.04.13.2005,35.04.13,35.04,35,Sukorejo Wetan
35.04.13.2006,35.04.13,35.04,35,Jatidowo
35.04.13.2007,35.04.13,35.04,35,Banjarejo
35.04.13.2008,35.04.13,35.04,35,Tanen
35.04.13.2009,35.04.13,35.04,35,Sumberagung
35.04.13.2010,35.04.13,35.04,35,Blimbing
35.04.13.2011,35.04.13,35.04,35,Rejotangan
35.04.13.2012,35.04.13,35.04,35,Pakisrejo
35.04.13.2013,35.04.13,35.04,35,Tegalrejo
35.04.13.2014,35.04.13,35.04,35,Ariyojeding
35.04.13.2015,35.04.13,35.04,35,Tenggong
35.04.13.2016,35.04.13,35.04,35,Buntaran
35.04.14.2001,35.04.14,35.04,35,Kalibatur
35.04.14.2002,35.04.14,35.04,35,Rejosari
35.04.14.2003,35.04.14,35.04,35,Sukorejo Kulon
35.04.14.2004,35.04.14,35.04,35,Kalidawir
35.04.14.2005,35.04.14,35.04,35,Karangtalun
35.04.14.2006,35.04.14,35.04,35,Banyuurip
35.04.14.2007,35.04.14,35.04,35,Winong
35.04.14.2008,35.04.14,35.04,35,Joho
35.04.14.2009,35.04.14,35.04,35,Pakisaji
35.04.14.2010,35.04.14,35.04,35,Jabon
35.04.14.2011,35.04.14,35.04,35,Tunggangri
35.04.14.2012,35.04.14,35.04,35,Salakkembang
35.04.14.2013,35.04.14,35.04,35,Ngubalan
35.04.14.2014,35.04.14,35.04,35,Domasan
35.04.14.2015,35.04.14,35.04,35,Tanjung
35.04.14.2016,35.04.14,35.04,35,Betak
35.04.14.2017,35.04.14,35.04,35,Pagersari
35.04.15.2001,35.04.15,35.04,35,Besole
35.04.15.2002,35.04.15,35.04,35,Tanggulwelahan
35.04.15.2003,35.04.15,35.04,35,Besuki
35.04.15.2004,35.04.15,35.04,35,Keboireng
35.04.15.2005,35.04.15,35.04,35,Tanggulturus
35.04.15.2006,35.04.15,35.04,35,Sedayugunung
35.04.15.2007,35.04.15,35.04,35,Tanggulkundung
35.04.15.2008,35.04.15,35.04,35,Wateskroyo
35.04.15.2009,35.04.15,35.04,35,Siyotobagus
35.04.15.2010,35.04.15,35.04,35,Tulungrejo
35.04.16.2001,35.04.16,35.04,35,Ngentrong
35.04.16.2002,35.04.16,35.04,35,Gedangan
35.04.16.2003,35.04.16,35.04,35,Sawo
35.04.16.2004,35.04.16,35.04,35,Gamping
35.04.16.2005,35.04.16,35.04,35,Campurdarat
35.04.16.2006,35.04.16,35.04,35,Wates
35.04.16.2007,35.04.16,35.04,35,Pelem
35.04.16.2008,35.04.16,35.04,35,Pojok
35.04.16.2009,35.04.16,35.04,35,Tanggung
35.04.17.2001,35.04.17,35.04,35,Nglampir
35.04.17.2002,35.04.17,35.04,35,Talun Kulon
35.04.17.2003,35.04.17,35.04,35,Bantengan
35.04.17.2004,35.04.17,35.04,35,Kedungwilut
35.04.17.2005,35.04.17,35.04,35,Suwaru
35.04.17.2006,35.04.17,35.04,35,Ngunggahan
35.04.17.2007,35.04.17,35.04,35,Suruhan Kidul
35.04.17.2008,35.04.17,35.04,35,Bandung
35.04.17.2009,35.04.17,35.04,35,Mergayu
35.04.17.2010,35.04.17,35.04,35,Sebalor
35.04.17.2011,35.04.17,35.04,35,Sukoharjo
35.04.17.2012,35.04.17,35.04,35,Soko
35.04.17.2013,35.04.17,35.04,35,Singgit
35.04.17.2014,35.04.17,35.04,35,Ngepeh
35.04.17.2015,35.04.17,35.04,35,Suruhan Lor
35.04.17.2016,35.04.17,35.04,35,Bulus
35.04.17.2017,35.04.17,35.04,35,Kesambi
35.04.17.2018,35.04.17,35.04,35,Gandong
35.04.18.2001,35.04.18,35.04,35,Sambitan
35.04.18.2002,35.04.18,35.04,35,Bono
35.04.18.2003,35.04.18,35.04,35,Sukoanyar
35.04.18.2004,35.04.18,35.04,35,Duwet
35.04.18.2005,35.04.18,35.04,35,Tamban
